Year,Country,AvgYearlyTemp,AvgTempUncertainty
1900,HKG,22.285083333333333,0.9643333333333332
1900,HND,24.383583333333334,1.2133333333333332
1900,HRV,11.826916666666667,0.527
1900,HTI,26.521166666666662,0.6241666666666665
1900,HUN,10.306249999999999,0.5433333333333332
1900,IDN,25.734583333333333,0.6032500000000001
1900,IND,24.367833333333333,0.48266666666666663
1900,IRL,9.327166666666669,0.5832499999999999
1900,IRQ,21.705166666666667,0.7359166666666667
1900,ISL,1.364083333333333,0.6610833333333334
1900,ISR,19.860333333333333,0.5014166666666666
1900,ITA,12.998,0.49816666666666665
1900,JAM,26.199916666666667,0.7191666666666666
1900,JEY,11.083416666666665,0.5341666666666667
1900,JOR,19.5585,0.54675
1900,JPN,11.473666666666666,0.4121666666666666
1900,KAZ,4.476500000000001,0.8551666666666667
1900,KEN,24.129833333333337,0.8455
1900,KGZ,2.762,1.0379166666666668
1900,KHM,26.631249999999998,0.7433333333333335
1900,KIR,26.55841666666667,0.7390833333333333
1900,KWT,25.096999999999998,1.0454166666666667
1900,LBN,17.877166666666668,0.5364166666666667
1900,LBR,25.333083333333335,0.6699166666666666
1900,LBY,22.170833333333334,1.0223333333333333
1900,LCA,26.4755,0.5626666666666665
1900,LIE,4.999833333333334,0.6180833333333333
1900,LKA,27.242250000000002,0.49666666666666676
1900,LSO,13.843333333333334,0.6696666666666666
1900,LTU,5.847416666666665,0.498
1900,LUX,9.486916666666668,0.4778333333333334
1900,LVA,4.995500000000001,0.49983333333333335
1900,MAR,17.567416666666666,0.63125
1900,MCO,9.265666666666666,0.5903333333333334
1900,MDG,22.915583333333334,0.7711666666666668
1900,MEX,20.521583333333336,0.5815
1900,MLI,28.256000000000004,0.8530833333333335
1900,MLT,18.48758333333333,0.5630833333333333
1900,MNE,10.71325,0.7230833333333333
1900,MNG,-1.1693333333333336,1.3864166666666664
1900,MOZ,23.76425,0.6390833333333333
1900,MRT,27.442916666666665,0.8924166666666666
1900,MSR,26.17391666666667,0.658
1900,MTQ,25.90483333333334,0.6295000000000001
1900,MUS,23.464166666666667,0.9006666666666666
1900,MWI,21.60733333333334,0.7451666666666666
1900,MYS,25.785,0.5860833333333334
1900,MYT,26.497249999999998,0.7345
1900,NAM,20.608,1.1506666666666667
1900,NCL,22.131666666666664,0.9191666666666668
1900,NER,27.216333333333335,1.2075833333333335
1900,NGA,26.535416666666674,0.8449166666666666
1900,NIC,25.718750000000004,1.1083333333333334
1900,NIU,24.772416666666672,0.8220833333333332
1900,NLD,9.727583333333333,0.48150000000000004
1900,NOR,-0.9300833333333336,0.8908333333333335
1900,NPL,15.02575,0.5783333333333334
1900,NZL,9.970833333333333,0.7345
1900,OMN,26.746750000000002,0.8342499999999999
1900,PAK,20.754583333333333,0.6523333333333333
1900,PAN,26.24033333333333,0.9335833333333334
1900,PER,20.013250000000003,0.8969166666666667
1900,PHL,26.251333333333335,0.844
1900,PLW,27.307,0.8045
1900,PNG,24.536666666666665,0.7794166666666666
1900,POL,7.742416666666667,0.4781666666666667
1900,PRI,25.37008333333333,0.7021666666666667
1900,PRT,14.711749999999997,0.67725
1900,PRY,23.743,0.7123333333333335
1900,PYF,25.665166666666664,1.4857500000000001
1900,QAT,26.736833333333337,0.8919999999999999
1900,ROU,9.380666666666666,0.5879166666666666
1900,RWA,19.235583333333334,0.7659166666666667
1900,SAU,25.488916666666668,0.8116666666666666
1900,SDN,26.88808333333333,1.2807499999999998
1900,SEN,27.855833333333333,0.8680833333333332
1900,SGP,26.531583333333334,0.54875
1900,SLB,26.210583333333336,0.7535000000000002
1900,SLE,25.959166666666672,0.6533333333333333
1900,SLV,24.655333333333335,1.2112500000000002
1900,SMR,14.164833333333334,0.5288333333333334
1900,SOM,26.708500000000004,0.891
1900,SRB,10.513083333333334,0.6506666666666666
1900,SUR,26.138416666666668,0.7599999999999999
1900,SVK,8.050416666666667,0.5818333333333333
1900,SVN,10.140833333333331,0.45225
1900,SWE,1.3354166666666663,0.45116666666666666
1900,SYC,26.601333333333333,0.7655000000000002
1900,TCD,26.84783333333333,1.3104166666666668
1900,TGO,26.76433333333333,0.6352500000000002
1900,THA,26.100250000000006,0.5485833333333333
1900,TJK,3.54675,0.715
1900,TKM,13.924833333333332,0.8298333333333335
1900,TON,22.85875,0.7855833333333333
1900,TUN,19.840666666666667,0.6489166666666667
1900,TUR,11.91375,0.5596666666666666
1900,TWN,21.742583333333332,0.6094166666666667
1900,UGA,22.973916666666668,0.8606666666666668
1900,UKR,7.819333333333333,0.47383333333333333
1900,URY,17.7805,0.755
1900,UZB,11.415,0.74675
1900,WSM,25.974749999999997,0.8828333333333335
1900,YEM,25.990583333333333,1.063
1900,ZAF,17.386,0.6928333333333333
1900,ZMB,21.37408333333333,0.7660833333333333
1900,ZWE,21.275833333333335,0.6339166666666666
1901,ABW,27.782666666666668,0.6170000000000001
1901,AFG,13.894,0.6993333333333333
1901,AGO,21.751416666666668,0.8856666666666667
1901,AIA,26.662833333333328,0.5248333333333333
1901,ALB,12.449583333333331,0.7419166666666667
1901,AND,10.516333333333332,0.5523333333333333
1901,ARE,27.636250000000004,0.8390833333333333
1901,ARG,14.809333333333335,0.5198333333333334
1901,ARM,9.253,0.9352500000000002
1901,ASM,26.144750000000002,0.7204166666666668
1901,AUS,21.582583333333332,0.4458333333333333
1901,AUT,5.6565,0.4159999999999999
1901,AZE,11.647916666666665,0.7837500000000001
1901,BDI,20.57166666666667,1.4877500000000001
1901,BEL,9.049583333333333,0.52575
1901,BEN,26.932583333333337,0.9495833333333333
1901,BFA,27.779083333333332,0.8895833333333334
1901,BGD,25.058500000000006,0.4475833333333334
1901,BGR,10.495999999999999,0.5381666666666667
1901,BHR,26.209333333333333,0.9836666666666666
1901,BHS,24.37425,0.5781666666666667
1901,BLM,26.662833333333328,0.5248333333333333
1901,BLR,6.258083333333334,0.4784166666666667
1901,BLZ,23.934083333333334,1.5945
1901,BRA,24.777583333333336,0.638
1901,BRB,26.46225,0.5645833333333333
1901,BTN,11.98375,0.578
1901,BWA,21.522333333333336,0.8965
1901,CAF,25.808083333333332,1.2099166666666665
1901,CAN,-5.05225,0.9875833333333333
1901,CHE,6.294249999999998,0.46441666666666664
1901,CHL,9.476,0.5053333333333334
1901,CHN,6.537499999999999,0.7603333333333334
1901,CMR,24.449833333333334,0.91925
1901,COG,24.675583333333336,0.7839166666666667
1901,COL,24.559166666666666,0.6670833333333334
1901,COM,25.40041666666666,0.7788333333333334
1901,CRI,24.89,1.1896666666666667
1901,CUB,24.75566666666667,0.6188333333333332
1901,CUW,27.251166666666666,0.6063333333333333
1901,CXR,25.53708333333333,0.5984166666666666
1901,CYM,26.008583333333334,0.7501666666666668
1901,CYP,19.444333333333336,0.46033333333333326
1901,DEU,7.6810833333333335,0.4080000000000001
1901,DJI,28.51341666666667,1.484
1901,DMA,26.114250000000002,0.5594166666666667
1901,DNK,-18.00175,1.7817500000000004
1901,DOM,25.554750000000002,0.6420833333333335
1901,DZA,22.726416666666665,0.8996666666666666
1901,ECU,21.490000000000006,0.7885
1901,EGY,23.181583333333332,1.1094166666666667
1901,ERI,26.61533333333333,1.8284166666666664
1901,ESH,22.38525,0.6503333333333333
1901,ESP,13.087416666666664,0.6468333333333333
1901,EST,5.230166666666665,0.46174999999999994
1901,ETH,22.980666666666668,1.3295000000000001
1901,FIN,1.594083333333334,0.4165833333333333
1901,FJI,24.436166666666665,1.5841666666666667
1901,FRA,12.32841666666667,0.5989166666666667
1901,FRO,6.771583333333335,0.5671666666666667
1901,GAB,24.286583333333336,0.7015833333333332
1901,GEO,8.928749999999999,0.7919166666666665
1901,GGY,10.509916666666667,0.4590833333333333
1901,GHA,26.433166666666665,0.7166666666666667
1901,GIN,25.39233333333333,0.71325
1901,GLP,26.33883333333333,0.5541666666666666
1901,GMB,27.550166666666666,0.7132499999999999
1901,GNQ,24.902,0.7912499999999999
1901,GRC,14.829416666666667,0.6415000000000001
1901,GRD,26.67191666666667,0.5115833333333334
1901,GRL,-18.53441666666667,1.8351666666666666
1901,GTM,22.326666666666668,1.380583333333333
1901,GUF,25.85291666666667,1.0526666666666666
1901,GUY,26.0645,0.8075
1901,HKG,22.369916666666665,0.8650833333333333
1901,HND,23.80558333333333,1.3809166666666666
1901,HRV,10.83475,0.4036666666666667
1901,HTI,26.187166666666666,0.7135833333333332
1901,HUN,9.386583333333336,0.4489166666666667
1901,IDN,25.392416666666673,0.5534166666666667
1901,IND,24.08425,0.4031666666666667
1901,IRL,9.11916666666667,0.5663333333333332
1901,IRQ,22.73966666666667,0.7929999999999998
1901,ISL,1.73325,0.6243333333333333
1901,ISR,20.343916666666672,0.4945000000000001
1901,ITA,12.205583333333331,0.43300000000000005
1901,JAM,25.60241666666667,0.7401666666666666
1901,JEY,10.509916666666667,0.4590833333333333
1901,JOR,20.11358333333333,0.5917500000000001
1901,JPN,11.680166666666665,0.39474999999999993
1901,KAZ,5.188666666666666,0.8070833333333334
1901,KEN,24.294,1.1661666666666668
1901,KGZ,2.800916666666667,1.07725
1901,KHM,26.47366666666667,0.6315833333333333
1901,KIR,26.45808333333333,0.7861666666666666
1901,KWT,25.79116666666667,1.02125
1901,LBN,18.388083333333334,0.55425
1901,LBR,25.28408333333333,0.7891666666666666
1901,LBY,22.345250000000004,1.0210833333333336
1901,LCA,26.609333333333336,0.54525
1901,LIE,4.009250000000001,0.5572499999999999
1901,LKA,27.148,0.5330833333333334
1901,LSO,13.323583333333334,0.7805
1901,LTU,6.26875,0.42891666666666667
1901,LUX,8.6565,0.5035000000000001
1901,LVA,5.728999999999999,0.4644166666666667
1901,MAR,17.47191666666667,0.7284166666666668
1901,MCO,8.28575,0.5076666666666666
1901,MDG,22.688916666666668,1.0278333333333334
1901,MEX,20.28525,0.7979999999999999
1901,MLI,28.143333333333334,0.9723333333333334
1901,MLT,18.40025,0.7023333333333334
1901,MNE,9.935166666666666,0.6225
1901,MNG,-0.8058333333333333,1.5000833333333332
1901,MOZ,23.19991666666667,0.5812499999999999
1901,MRT,27.52391666666666,0.7693333333333333
1901,MSR,26.39366666666667,0.558
1901,MTQ,26.114250000000002,0.5594166666666667
1901,MUS,23.520166666666668,1.0592499999999998
1901,MWI,21.13633333333333,0.7000833333333333
1901,MYS,25.480583333333332,0.5335
1901,MYT,26.10591666666667,0.9091666666666666
1901,NAM,20.357833333333335,1.1049166666666665
1901,NCL,22.92516666666667,1.6916666666666667
1901,NER,27.238333333333333,1.3125833333333332
1901,NGA,26.547416666666667,1.0568333333333333
1901,NIC,25.143166666666662,1.2569166666666667
1901,NIU,24.539333333333335,0.9605
1901,NLD,9.17025,0.5053333333333333
1901,NOR,0.347166666666667,0.8796666666666666
1901,NPL,15.01791666666667,0.5452499999999999
1901,NZL,9.703916666666665,0.7321666666666666
1901,OMN,26.622666666666664,0.8677499999999999
1901,PAK,20.514083333333332,0.5514166666666668
1901,PAN,25.741583333333335,0.9814999999999999
1901,PER,19.71475,0.8679166666666669
1901,PHL,26.05816666666667,0.7496666666666666
1901,PLW,27.30666666666666,0.8108333333333334
1901,PNG,24.324166666666667,0.7960833333333333
1901,POL,7.406916666666667,0.43100000000000005
1901,PRI,25.57025,0.5425833333333333
1901,PRT,14.351333333333335,0.8049166666666666
1901,PRY,23.413166666666665,0.76375
1901,PYF,25.721833333333333,1.3219166666666666
1901,QAT,26.938083333333335,0.9503333333333334
1901,ROU,8.659833333333333,0.47174999999999995
1901,RWA,19.876750000000005,1.6541666666666668
1901,SAU,25.75975,1.0074166666666666
1901,SDN,27.63383333333334,1.4695833333333335
1901,SEN,27.970916666666664,0.7090833333333334
1901,SGP,26.056833333333334,0.535
1901,SLB,26.502416666666672,0.8461666666666666
1901,SLE,25.985833333333336,0.81
1901,SLV,24.134249999999998,1.415
1901,SMR,13.220416666666667,0.44450000000000006
1901,SOM,26.485166666666668,1.0025833333333332
1901,SRB,9.71425,0.5074166666666667
1901,SUR,26.384916666666665,0.9865
1901,SVK,7.247749999999999,0.49199999999999994
1901,SVN,9.040249999999999,0.45208333333333334
1901,SWE,2.7720000000000002,0.4476666666666667
1901,SYC,26.13775,0.9500833333333333
1901,TCD,27.38650000000001,1.3869166666666668
1901,TGO,26.620166666666666,0.8004166666666666
1901,THA,26.05566666666667,0.553
1901,TJK,3.806083333333333,0.80375
1901,TKM,14.98066666666667,0.616
1901,TON,22.687083333333334,1.1174166666666665
1901,TUN,19.703666666666667,0.68975
1901,TUR,12.392416666666668,0.6396666666666667
1901,TWN,21.363500000000002,0.4957499999999999
1901,UGA,23.834166666666665,1.929833333333333
1901,UKR,8.187416666666666,0.47666666666666674
1901,URY,17.040333333333336,0.7786666666666667
1901,UZB,12.297916666666667,0.61725
1901,WSM,25.861583333333332,0.7524166666666666
1901,YEM,25.85183333333333,1.2739166666666668
1901,ZAF,16.909166666666668,0.6943333333333334
1901,ZMB,21.056166666666666,0.8001666666666667
1901,ZWE,20.675250000000002,0.6565833333333333
1902,ABW,27.895083333333332,0.7013333333333335
1902,AFG,14.505833333333333,0.7260833333333331
1902,AGO,21.635749999999998,0.7483333333333334
1902,AIA,26.500666666666664,0.5224166666666666
1902,ALB,12.482666666666665,0.6759166666666666
1902,AND,10.957416666666667,0.6156666666666667
1902,ARE,27.850333333333335,0.7910833333333332
1902,ARG,14.621166666666666,0.5014166666666666
1902,ARM,8.504166666666668,0.8799166666666668
1902,ASM,26.1775,0.7659166666666667
1902,AUS,21.597916666666666,0.431
1902,AUT,5.576999999999999,0.4295
1902,AZE,11.004916666666666,0.73025
1902,BDI,20.209,1.0374999999999999
1902,BEL,8.818833333333334,0.41275
1902,BEN,26.742333333333335,0.9371666666666667
1902,BFA,27.863083333333325,1.1250833333333332
1902,BGD,24.74633333333333,0.45541666666666675
1902,BGR,10.035666666666666,0.6085833333333334
1902,BHR,25.993750000000006,1.1151666666666669
1902,BHS,24.76666666666667,0.6095
1902,BLM,26.500666666666664,0.5224166666666666
1902,BLR,4.307666666666667,0.5375833333333333
1902,BLZ,24.802666666666664,1.1045
1902,BRA,24.71083333333333,0.59175
1902,BRB,26.366666666666664,0.5389999999999999
1902,BTN,11.5685,0.5830833333333333
1902,BWA,21.426833333333335,0.8098333333333335
1902,CAF,24.988583333333334,1.3122500000000001
1902,CAN,-5.170916666666667,0.9808333333333334
1902,CHE,6.640666666666665,0.45483333333333337
1902,CHL,9.181750000000001,0.4825833333333333
1902,CHN,6.744666666666666,0.6995
1902,CMR,23.89725,1.2134166666666666
1902,COG,24.236916666666662,0.7998333333333334
1902,COL,24.66275,0.8443333333333333
1902,COM,25.786166666666663,0.7868333333333334
1902,CRI,25.264749999999996,0.9367500000000003
1902,CUB,25.152,0.5884166666666667
1902,CUW,27.366,0.7055000000000001
1902,CXR,25.44775,0.6699166666666666
1902,CYM,26.522083333333327,0.6268333333333334
1902,CYP,19.013083333333334,0.45983333333333326
1902,DEU,7.256666666666668,0.38499999999999995
1902,DJI,28.52316666666667,0.9345833333333333
1902,DMA,26.07858333333333,0.56725
1902,DNK,-18.399416666666667,1.727166666666667
1902,DOM,25.35175,0.5158333333333334
1902,DZA,23.05241666666667,1.0270833333333333
1902,ECU,21.57825,0.9551666666666666
1902,EGY,22.624916666666664,0.76375
1902,ERI,26.37816666666667,1.1257499999999998
1902,ESH,22.414833333333334,0.7524166666666666
1902,ESP,13.32475,0.5886666666666668
1902,EST,2.9560833333333325,0.5466666666666667
1902,ETH,22.723333333333333,0.8964166666666668
1902,FIN,-0.962416666666667,0.4263333333333334
1902,FJI,24.131083333333336,0.92975
1902,FRA,12.391916666666665,0.5629166666666667
1902,FRO,6.078250000000001,0.5934166666666667
1902,GAB,23.908666666666665,0.8503333333333334
1902,GEO,7.8875833333333345,0.8599166666666666
1902,GGY,10.407166666666667,0.5177499999999999
1902,GHA,26.21475,0.7452500000000001
1902,GIN,25.296416666666662,0.7091666666666666
1902,GLP,26.270416666666666,0.5304166666666666
1902,GMB,27.62958333333333,0.81675
1902,GNQ,24.444916666666668,0.9735833333333334
1902,GRC,14.699,0.5839166666666668
1902,GRD,26.63633333333333,0.5119999999999999
1902,GRL,-18.915666666666663,1.781666666666667
1902,GTM,22.867416666666667,1.007
1902,GUF,25.465166666666672,0.8470000000000001
1902,GUY,25.82133333333333,0.6606666666666666
1902,HKG,23.016583333333333,0.7366666666666667
1902,HND,24.434333333333328,1.0262499999999999
1902,HRV,10.875333333333332,0.47525
1902,HTI,26.065583333333336,0.6423333333333333
1902,HUN,8.82375,0.5114166666666667
1902,IDN,25.205416666666668,0.5818333333333333
1902,IND,24.31866666666667,0.4134166666666667
1902,IRL,9.110166666666666,0.5206666666666667
1902,IRQ,22.210833333333337,0.6680833333333333
1902,ISL,0.7196666666666666,0.6964166666666666
1902,ISR,19.916,0.5633333333333332
1902,ITA,12.516750000000002,0.4695
1902,JAM,25.85891666666667,0.7422500000000002
1902,JEY,10.407166666666667,0.5177499999999999
1902,JOR,19.60925,0.57375
1902,JPN,11.52375,0.41158333333333336
1902,KAZ,5.325583333333333,0.9437499999999998
1902,KEN,24.088333333333335,0.7539166666666667
1902,KGZ,3.229333333333333,1.1043333333333334
1902,KHM,26.59583333333333,0.6083333333333333
1902,KIR,26.35175,0.8654999999999999
1902,KWT,25.47475,0.7700833333333333
1902,LBN,17.93225,0.53125
1902,LBR,25.026416666666666,0.7716666666666668
1902,LBY,22.120333333333335,0.9888333333333336
1902,LCA,26.57875,0.5115833333333334
1902,LIE,4.238583333333334,0.6135833333333333
1902,LKA,27.012333333333334,0.4825
1902,LSO,13.11925,0.8335
1902,LTU,4.218166666666668,0.5000833333333333
1902,LUX,8.543000000000001,0.4270833333333334
1902,LVA,3.587499999999999,0.5118333333333333
1902,MAR,17.510833333333334,0.7061666666666667
1902,MCO,8.72025,0.5098333333333332
1902,MDG,22.801666666666666,1.0444166666666665
1902,MEX,20.581583333333338,0.6193333333333334
1902,MLI,28.43291666666667,1.3371666666666666
1902,MLT,18.4985,0.6913333333333332
1902,MNE,9.96375,0.6198333333333333
1902,MNG,-0.5620833333333334,1.3699166666666667
1902,MOZ,23.526583333333335,0.8410000000000001
1902,MRT,27.694000000000003,0.9731666666666664
1902,MSR,26.317416666666663,0.5281666666666667
1902,MTQ,26.07858333333333,0.56725
1902,MUS,23.310833333333335,0.9483333333333334
1902,MWI,21.50466666666666,0.8704166666666668
1902,MYS,25.408583333333336,0.5548333333333334
1902,MYT,26.409333333333333,0.88525
1902,NAM,20.108166666666666,0.9426666666666667
1902,NCL,22.06975,0.9254166666666667
1902,NER,27.148583333333338,1.5086666666666666
1902,NGA,26.214916666666667,1.3571666666666669
1902,NIC,25.668249999999997,0.9698333333333334
1902,NIU,24.553749999999997,0.7665833333333333
1902,NLD,8.6925,0.48425000000000007
1902,NOR,-1.1969166666666669,0.85575
1902,NPL,15.01,0.5677500000000001
1902,NZL,9.182833333333335,0.7180833333333334
1902,OMN,26.98566666666667,0.74675
1902,PAK,21.17366666666667,0.5682500000000001
1902,PAN,26.02258333333334,0.8736666666666667
1902,PER,19.71441666666667,0.9099166666666666
1902,PHL,26.036333333333335,0.7605
1902,PLW,26.442000000000004,0.8616249999999999
1902,PNG,23.60891666666667,0.9420000000000001
1902,POL,6.066583333333334,0.4113333333333334
1902,PRI,25.279833333333332,0.45716666666666667
1902,PRT,14.433333333333332,0.5900833333333333
1902,PRY,23.593500000000002,0.73375
1902,PYF,25.75141666666667,0.9055833333333333
1902,QAT,26.869249999999997,1.01725
1902,ROU,7.870083333333333,0.48816666666666664
1902,RWA,19.36375,1.068
1902,SAU,25.536833333333337,0.7640000000000001
1902,SDN,26.864833333333337,1.4122500000000002
1902,SEN,28.021999999999995,0.7686666666666665
1902,SGP,25.98483333333333,0.8445833333333334
1902,SLB,25.8055,0.8033333333333336
1902,SLE,25.794333333333338,0.75475
1902,SLV,24.62783333333333,1.0301666666666667
1902,SMR,13.468416666666664,0.5215833333333334
1902,SOM,26.590499999999995,0.7986666666666666
1902,SRB,9.512916666666667,0.4709166666666667
1902,SUR,25.96558333333333,0.7660833333333333
1902,SVK,6.423166666666667,0.5
1902,SVN,9.113750000000001,0.47125
1902,SWE,0.8130833333333328,0.4174166666666666
1902,SYC,26.351416666666665,0.6927500000000001
1902,TCD,26.751833333333334,1.6173333333333328
1902,TGO,26.409833333333335,0.7679999999999999
1902,THA,26.118,0.542
1902,TJK,4.1321666666666665,0.8175833333333333
1902,TKM,15.154333333333334,0.6038333333333333
1902,TON,22.493666666666666,0.8319166666666667
1902,TUN,19.975333333333328,0.5928333333333333
1902,TUR,11.625,0.64025
1902,TWN,21.95933333333333,0.48966666666666664
1902,UGA,23.150833333333335,1.0134166666666666
1902,UKR,6.589916666666666,0.4546666666666666
1902,URY,17.380416666666665,0.6817500000000001
1902,UZB,12.7565,0.7253333333333335
1902,WSM,25.86775,0.7785833333333332
1902,YEM,26.042083333333334,0.9314166666666664
1902,ZAF,16.713833333333334,0.7139166666666666
1902,ZMB,21.232250000000004,0.7306666666666667
1902,ZWE,20.90216666666667,0.6961666666666666
1903,ABW,27.938916666666668,0.5905833333333333
1903,AFG,12.986416666666665,0.7323333333333332
1903,AGO,21.584749999999996,1.0712499999999998
1903,AIA,26.506416666666667,0.5717500000000001
1903,ALB,12.543833333333334,0.7704166666666667
1903,AND,10.768500000000001,0.585
1903,ARE,27.05725,0.8409999999999999
1903,ARG,14.376083333333334,0.5815
1903,ARM,8.028,0.8432500000000002
1903,ASM,26.331666666666667,0.794
1903,AUS,21.17675,0.4266666666666667
1903,AUT,6.240083333333334,0.5019166666666667
1903,AZE,10.748666666666665,0.7821666666666668
1903,BDI,20.18708333333333,0.9884166666666667
1903,BEL,9.560166666666666,0.5085
1903,BEN,26.309250000000002,0.9245
1903,BFA,27.376833333333337,0.91275
1903,BGD,24.91125,0.4829166666666667
1903,BGR,10.70391666666667,0.5916666666666666
1903,BHR,25.274416666666664,0.8690833333333333
1903,BHS,24.744416666666666,0.6035833333333334
1903,BLM,26.506416666666667,0.5717500000000001
1903,BLR,6.779916666666668,0.504
1903,BLZ,24.642166666666668,0.8081666666666667
1903,BRA,24.57458333333334,0.5726666666666668
1903,BRB,26.32675,0.6000000000000001
1903,BTN,11.751500000000002,0.5716666666666667
1903,BWA,21.450416666666666,1.160583333333333
1903,CAF,25.010333333333335,1.2509166666666667
1903,CAN,-5.302583333333334,0.9510833333333334
1903,CHE,6.830666666666667,0.5070833333333334
1903,CHL,8.99675,0.6189999999999999
1903,CHN,6.1745833333333335,0.6639166666666666
1903,CMR,23.81266666666667,1.0728333333333333
1903,COG,24.173999999999996,0.9110000000000001
1903,COL,24.65116666666667,0.5623333333333334
1903,COM,25.673833333333334,0.86275
1903,CRI,25.378416666666666,0.7733333333333333
1903,CUB,25.178250000000002,0.6177499999999999
1903,CUW,27.367499999999996,0.5579166666666666
1903,CXR,25.566583333333337,0.7384999999999998
1903,CYM,26.48733333333333,0.6546666666666666
1903,CYP,18.479499999999998,0.5775
1903,DEU,8.402416666666666,0.4436666666666667
1903,DJI,28.323666666666668,1.047
1903,DMA,25.938499999999994,0.6059166666666668
1903,DNK,-18.599833333333333,1.801916666666667
1903,DOM,25.48,0.5463333333333333
1903,DZA,22.555666666666667,0.9410000000000002
1903,ECU,21.53458333333333,0.6359166666666666
1903,EGY,22.05275,0.8364166666666667
1903,ERI,26.224666666666668,0.9981666666666668
1903,ESH,22.04675,0.6978333333333334
1903,ESP,13.282083333333333,0.5579999999999999
1903,EST,5.833916666666668,0.48291666666666666
1903,ETH,22.620499999999996,0.8136666666666666
1903,FIN,1.879666666666667,0.4633333333333333
1903,FJI,24.78983333333333,0.8374166666666666
1903,FRA,12.592333333333334,0.58225
1903,FRO,6.247583333333334,0.5339166666666667
1903,GAB,23.8085,0.9855833333333334
1903,GEO,7.877916666666668,0.7938333333333333
1903,GGY,10.826749999999999,0.5076666666666667
1903,GHA,25.866749999999996,0.8046666666666668
1903,GIN,25.126499999999997,0.6561666666666667
1903,GLP,26.19775,0.5702499999999999
1903,GMB,27.303000000000008,0.6103333333333333
1903,GNQ,24.325333333333333,1.02425
1903,GRC,14.599166666666667,0.6356666666666667
1903,GRD,26.71591666666667,0.5640833333333334
1903,GRL,-19.146916666666666,1.8547500000000001
1903,GTM,22.64,0.7476666666666668
1903,GUF,25.54658333333333,0.7225
1903,GUM,26.402,0.8407499999999999
1903,GUY,25.799333333333333,0.629
1903,HKG,22.212333333333333,0.6545833333333332
1903,HND,24.363583333333334,0.7810833333333335
1903,HRV,11.364333333333335,0.46825
1903,HTI,26.253083333333336,0.651
1903,HUN,9.950666666666665,0.4543333333333333
1903,IDN,25.423000000000002,0.53225
1903,IND,23.767416666666662,0.43424999999999997
1903,IRL,9.150416666666667,0.54625
1903,IRQ,21.282500000000002,0.7209166666666667
1903,ISL,0.6740833333333334,0.7550833333333333
1903,ISR,19.119333333333334,0.47533333333333333
1903,ITA,12.47375,0.49791666666666656
1903,JAM,26.08908333333333,0.9146666666666667
1903,JEY,10.826749999999999,0.5076666666666667
1903,JOR,18.895083333333336,0.5015
1903,JPN,11.843333333333332,0.42716666666666664
1903,KAZ,4.30125,0.8176666666666667
1903,KEN,24.03425,0.6905833333333332
1903,KGZ,1.4500833333333336,1.0863333333333334
1903,KHM,26.576833333333337,0.4896666666666667
1903,KIR,26.172500000000003,0.8412500000000002
1903,KWT,24.331666666666667,0.8615833333333333
1903,LBN,17.24533333333333,0.5629166666666666
1903,LBR,24.992833333333337,0.7827500000000001
1903,LBY,21.76325,1.0495833333333333
1903,LCA,26.544083333333333,0.5701666666666668
1903,LIE,4.573666666666667,0.7240833333333333
1903,LKA,27.00266666666667,0.5206666666666666
1903,LSO,13.306,0.8586666666666667
1903,LTU,6.783083333333333,0.5155
1903,LUX,9.243333333333334,0.48733333333333334
1903,LVA,6.304166666666668,0.5195833333333333
1903,MAR,17.230333333333334,0.8354166666666666
1903,MCO,8.729333333333333,0.5194166666666667
1903,MDG,22.573916666666666,0.9148333333333333
1903,MEX,19.973666666666663,0.5286666666666666
1903,MLI,27.86941666666667,0.9354166666666667
1903,MLT,17.859750000000002,0.695
1903,MNE,10.2645,0.6293333333333333
1903,MNG,-1.4483333333333341,1.32775
1903,MNP,26.402,0.8407499999999999
1903,MOZ,23.53691666666667,0.5270833333333332
1903,MRT,27.231499999999997,0.7308333333333333
1903,MSR,26.261583333333334,0.5681666666666667
1903,MTQ,25.938499999999994,0.6059166666666668
1903,MUS,23.05366666666667,0.9921666666666668
1903,MWI,21.435166666666664,0.5994166666666667
1903,MYS,25.544416666666667,0.5105833333333334
1903,MYT,26.29375,1.0651666666666666
1903,NAM,19.911916666666666,1.10575
1903,NCL,22.628666666666664,0.8005
1903,NER,26.69966666666667,1.4215
1903,NGA,26.05725,1.0925
1903,NIC,25.702500000000004,0.7769166666666667
1903,NIU,24.825999999999997,0.8260833333333334
1903,NLD,9.680166666666667,0.48608333333333326
1903,NOR,0.0044999999999997264,0.8773333333333332
1903,NPL,14.839,0.6466666666666666
1903,NZL,9.747916666666667,0.7105
1903,OMN,26.282750000000004,0.8690833333333333
1903,PAK,19.927083333333332,0.6591666666666666
1903,PAN,26.186500000000006,0.7258333333333334
1903,PER,19.48558333333333,0.816
1903,PHL,26.223583333333327,0.5515
1903,PLW,26.902916666666666,0.7025
1903,PNG,24.20233333333334,0.5413333333333333
1903,POL,7.928666666666666,0.4850833333333333
1903,PRI,25.373833333333334,0.5172499999999999
1903,PRT,14.535666666666666,0.6606666666666665
1903,PRY,22.932666666666666,0.8115000000000001
1903,PYF,26.269333333333332,1.3285
1903,QAT,26.139833333333332,0.8724166666666666
1903,ROU,9.115499999999999,0.52725
1903,RWA,19.39625,1.0518333333333334
